I,Q,A
1834,"¿Qué establece el artículo 271 sobre las lesiones graves y leves?","El artículo 271 establece que quien cause daño en el cuerpo o en la salud de otra persona, que resulte en incapacidad para el trabajo de treinta (30) a ciento ochenta (180) días, será sancionado con reclusión de dos (2) a seis (6) años. ley 1768 de 10 de marzo de 1997 del codigo penal."
1835,"¿Cómo se agravan las penas si la víctima es un niño, niña o adolescente según el artículo 271?","El artículo 271 establece que si la víctima es un niño, niña o adolescente, la pena será de cinco (5) a diez (10) años en el caso de incapacidad para el trabajo de más de 30 días, y de cuatro (4) a ocho (8) años en el caso de hasta 29 días de incapacidad. ley 1768 de 10 de marzo de 1997 del codigo penal."
1836,"¿Qué establece el artículo 272 sobre la agravación y atenuación de las penas?","El artículo 272 establece que las penas serán agravadas en un tercio si median circunstancias como las enumeradas en el artículo 252, y atenuadas en la mitad si se trata de situaciones descritas en los artículos 254 y 259. ley 1768 de 10 de marzo de 1997 del codigo penal."
1837,"¿Qué sanciona el artículo 273 sobre la lesión seguida de muerte?","El artículo 273 sanciona con privación de libertad de tres (3) a ocho (8) años a quien, con la intención de causar daño en el cuerpo o la salud, cause la muerte de una persona, aunque esta no haya sido buscada directamente por el autor. ley 1768 de 10 de marzo de 1997 del codigo penal."
1838,"¿Qué establece el artículo 274 sobre las lesiones culposas?","El artículo 274 establece que quien culposamente cause una lesión será sancionado con multa de hasta doscientos cuarenta días o con prestación de trabajo de hasta un año. ley 1768 de 10 de marzo de 1997 del codigo penal."
1839,"¿Qué castiga el artículo 275 en relación a las autolesiones?","El artículo 275 castiga con reclusión de tres (3) meses a tres (3) años a quien se cause una lesión voluntariamente para evitar un deber o servicio, o para obtener un beneficio ilícito. ley 1768 de 10 de marzo de 1997 del codigo penal."
1840,"¿Qué se castiga según el artículo 277 sobre el contagio de enfermedades de transmisión sexual o VIH/SIDA?","El artículo 277 castiga con privación de libertad de uno (1) mes a un (1) año a quien, a sabiendas de estar infectado, ponga en riesgo de contagio a otra persona mediante relaciones sexuales o extra sexuales. ley 1768 de 10 de marzo de 1997 del codigo penal."
1841,"¿Cómo se agrava la pena si ocurre el contagio de VIH/SIDA según el artículo 277?","El artículo 277 establece que si se produce el contagio de VIH/SIDA, la pena será de cinco (5) a diez (10) años. ley 1768 de 10 de marzo de 1997 del codigo penal."
1842,"¿Qué sanciona el artículo 277 bis sobre la alteración genética?","El artículo 277 bis sanciona con privación de libertad de dos (2) a cuatro (4) años a quien manipule genes humanos con una finalidad distinta a la terapéutica, alterando el genotipo. ley 1768 de 10 de marzo de 1997 del codigo penal."
1843,"¿Qué establece el artículo 278 sobre el abandono de niñas o niños?","El artículo 278 establece que quien abandone a una niña o niño será sancionado con reclusión de tres (3) a seis (6) años, con penas agravadas si del abandono resulta lesión grave o muerte. ley 1768 de 10 de marzo de 1997 del codigo penal."
1844,"¿Qué pena establece el artículo 279 sobre el abandono por causa de honor?","El artículo 279 establece que la madre que abandone a su hijo recién nacido para salvar su honor será sancionada con reclusión de dos (2) a cinco (5) años, con penas agravadas si del hecho derivan lesiones graves o la muerte del niño. ley 1768 de 10 de marzo de 1997 del codigo penal."
1845,"¿Cómo se sanciona el abandono de personas incapaces según el artículo 280?","El artículo 280 establece una sanción de reclusión de un (1) mes a dos (2) años para quien, teniendo a su cargo una persona incapaz de defenderse, la abandone. ley 1768 de 10 de marzo de 1997 del codigo penal."
1846,"¿Qué artículo me protege en caso de sufrir lesiones que me incapaciten para trabajar durante más de un mes?","El artículo 271 me protege en caso de sufrir lesiones que me incapaciten para trabajar entre treinta (30) y ciento ochenta (180) días. ley 1768 de 10 de marzo de 1997 del codigo penal."
1847,"¿Qué artículo me protege si sufro una lesión leve de menos de un mes de incapacidad?","El artículo 271 me protege en caso de sufrir una lesión leve con incapacidad de hasta veintinueve (29) días. ley 1768 de 10 de marzo de 1997 del codigo penal."
1848,"¿Qué artículo agrava las penas si se cometen actos con circunstancias como alevosía o ensañamiento?","El artículo 272 agrava las penas en un tercio del máximo o mínimo si se cometen actos con circunstancias como alevosía o ensañamiento. ley 1768 de 10 de marzo de 1997 del codigo penal."
1849,"¿Qué artículo me protege si alguien intenta causar daño y termina provocando una muerte que no fue intencionada directamente?","El artículo 273 me protege en caso de que alguien intente causar daño y termine provocando una muerte que no fue intencionada directamente. ley 1768 de 10 de marzo de 1997 del codigo penal."
1850,"¿Qué artículo regula las lesiones causadas de manera culposa o accidental?","El artículo 274 regula las lesiones causadas de manera culposa o accidental. ley 1768 de 10 de marzo de 1997 del codigo penal."
1851,"¿Qué artículo castiga la autolesión voluntaria para evitar cumplir con un deber o servicio?","El artículo 275 castiga la autolesión voluntaria para evitar cumplir con un deber o servicio. ley 1768 de 10 de marzo de 1997 del codigo penal."
1852,"¿Qué artículo me protege si soy puesto en riesgo de contagio de una enfermedad de transmisión sexual o VIH/SIDA?","El artículo 277 me protege si soy puesto en riesgo de contagio de una enfermedad de transmisión sexual o VIH/SIDA. ley 1768 de 10 de marzo de 1997 del codigo penal."
1853,"¿Qué artículo regula la manipulación genética con fines no terapéuticos?","El artículo 277 bis regula la manipulación genética con fines no terapéuticos. ley 1768 de 10 de marzo de 1997 del codigo penal."
1854,"¿Qué artículo me protege en caso de abandono infantil que ponga en riesgo la vida o salud de una niña o niño?","El artículo 278 me protege en caso de abandono infantil que ponga en riesgo la vida o salud de una niña o niño. ley 1768 de 10 de marzo de 1997 del codigo penal."
1855,"¿Qué artículo sanciona el abandono de un recién nacido para salvar el honor de la madre?","El artículo 279 sanciona el abandono de un recién nacido para salvar el honor de la madre. ley 1768 de 10 de marzo de 1997 del codigo penal."
1856,"¿Qué sanción establece el artículo 281 por omitir prestar auxilio a un menor de 12 años o a una persona desvalida expuesta a peligro grave e inminente?","La sanción es de reclusión de un (1) mes a un (1) año. ley 1768 de 10 de marzo de 1997 del codigo penal."
1857,"¿En qué situaciones se considera que hay una omisión de auxilio según el artículo 281?","Cuando una persona que debe prestar asistencia, sin riesgo personal, no lo hace o no demanda el auxilio de la autoridad pública u otras personas. ley 1768 de 10 de marzo de 1997 del codigo penal."
1858,"¿Cuál es la sanción establecida por el artículo 281 bis para quien comete el delito de trata de seres humanos?","La sanción es una pena privativa de libertad de ocho (8) a doce (12) años. ley 1768 de 10 de marzo de 1997 del codigo penal."
1859,"¿Qué formas de explotación están contempladas en el artículo 281 bis sobre la trata de seres humanos?","Entre las formas de explotación se incluyen la venta con fines de lucro, la venta ilegal de órganos, la reducción a estado de esclavitud, la explotación sexual comercial, y la explotación laboral, entre otras. ley 1768 de 10 de marzo de 1997 del codigo penal."
1860,"¿Qué circunstancias agravan la pena en los casos de trata de seres humanos según el artículo 281 bis?","La pena se agrava cuando la víctima es un niño, niña o adolescente, cuando el autor es una figura de autoridad o parte de una organización criminal, y si el autor es un funcionario público encargado de proteger los derechos de niños, niñas y adolescentes. ley 1768 de 10 de marzo de 1997 del codigo penal."
1861,"¿Qué sanción se establece en el artículo 281 ter para el delito de tráfico de migrantes?","La sanción es una pena privativa de libertad de cuatro (4) a ocho (8) años. ley 1768 de 10 de marzo de 1997 del codigo penal."
1862,"¿En qué casos se agravará la pena por tráfico de migrantes según el artículo 281 ter?","La pena se agravará si la muerte de la víctima ocurre por acciones u omisiones dolosas o culposas, y si la muerte es resultado de acciones dolosas se aplicará la pena del delito de asesinato. ley 1768 de 10 de marzo de 1997 del codigo penal."
1863,"¿Qué conductas están sancionadas en el artículo 281 quater en relación con la pornografía infantil?","El artículo sanciona la promoción, producción, exhibición, comercialización o distribución de material pornográfico o espectáculos obscenos que involucren a niños, niñas o adolescentes. ley 1768 de 10 de marzo de 1997 del codigo penal."
1864,"¿Cómo se agrava la pena en el caso de pornografía infantil según el artículo 281 quater?","La pena se agrava en un cuarto cuando el autor o partícipe es el padre, madre, tutor o quien tenga bajo su cuidado al niño, niña o adolescente. ley 1768 de 10 de marzo de 1997 del codigo penal."
1865,"¿Qué actos se consideran racismo según el artículo 281 quinquies?","Se consideran actos de racismo aquellos que arbitraria e ilegalmente restrinjan, anulen o impidan el ejercicio de derechos individuales o colectivos por motivos de raza, origen étnico o vestimenta, entre otros. ley 1768 de 10 de marzo de 1997 del codigo penal."
1866,"¿Cómo se agravan las sanciones por actos racistas según el artículo 281 quinquies?","Las sanciones se agravan en un tercio el mínimo y en una mitad el máximo si el hecho es cometido por un servidor público, una autoridad, o si ocurre con violencia. ley 1768 de 10 de marzo de 1997 del codigo penal."
1867,"¿Qué actos de discriminación están penalizados en el artículo 281 sexies?","El artículo penaliza la obstrucción, restricción, menoscabo, o anulación de derechos por motivos de sexo, edad, orientación sexual, identidad cultural, filiación familiar, entre otros. ley 1768 de 10 de marzo de 1997 del codigo penal."
1868,"¿Qué circunstancias agravan las sanciones por actos de discriminación según el artículo 281 sexies?","Las sanciones se agravan cuando el hecho es cometido por un servidor público o durante la prestación de un servicio público, o si ocurre con violencia. ley 1768 de 10 de marzo de 1997 del codigo penal."
1869,"¿Qué sanción impone el artículo 281 septies por la difusión o incitación al racismo o la discriminación?","La sanción es una pena privativa de libertad de uno (1) a cinco (5) años. ley 1768 de 10 de marzo de 1997 del codigo penal."
